response_time_ms,request_size_bytes,requests_per_minute_from_ip,failed_login_attempts,refresh_token_calls_per_min,db_query_latency_ms,cpu_usage_percent,status_family,is_error,endpoint_risk_score,db_latency_spike,auth_failure_ratio
35.5,433.0,2.0,0.0,0.0,19.0,18.6,2.0,0.0,2.0,19.0,0.0
52.0,177.0,2.0,0.0,0.0,33.0,23.65,2.0,0.0,1.0,33.0,0.0
136.0,138.0,1.0,0.0,0.0,110.0,21.4,2.0,0.0,1.0,0.0,0.0
150.0,380.0,1.0,0.0,0.0,102.0,37.5,2.0,0.0,1.0,0.0,0.0
101.5,117.5,2.0,0.0,0.0,62.0,24.25,2.0,0.0,1.0,1.0,0.0
103.0,250.0,2.0,0.0,0.0,78.0,17.35,2.0,0.0,2.0,41.0,0.0
92.0,456.0,2.0,0.0,0.0,72.0,12.95,2.0,0.0,2.0,16.0,0.0
117.0,382.0,1.0,0.0,0.0,127.0,20.2,4.0,1.0,1.0,0.0,0.0
79.0,224.0,1.0,0.0,0.0,52.0,15.1,2.0,0.0,1.0,0.0,0.0
50.0,171.0,1.0,0.0,0.0,36.0,22.0,2.0,0.0,1.0,0.0,0.0
67.0,443.0,1.0,0.0,0.0,44.0,31.0,4.0,1.0,1.0,0.0,0.0
84.0,427.0,1.0,0.0,0.0,51.0,24.0,2.0,0.0,1.0,0.0,0.0
5.0,242.0,1.0,0.0,0.0,0.0,25.5,2.0,0.0,0.0,0.0,0.0
17.0,253.0,1.0,0.0,0.0,0.0,30.6,2.0,0.0,1.0,0.0,0.0
92.0,104.0,1.0,0.0,0.0,68.0,23.3,2.0,0.0,3.0,0.0,0.0
8.0,199.0,1.0,0.0,0.0,0.0,27.8,2.0,0.0,1.0,0.0,0.0
73.0,509.0,1.0,0.0,0.0,67.0,19.7,2.0,0.0,1.0,0.0,0.0
79.0,354.0,2.0,0.0,0.0,47.5,25.85,2.0,0.0,1.0,1.5,0.0
62.0,370.0,1.0,0.0,0.0,51.0,31.9,2.0,0.0,3.0,0.0,0.0
126.5,353.0,2.0,0.0,0.0,90.0,25.25,2.0,0.0,1.5,27.0,0.0
27.0,318.0,4.0,0.0,1.0,16.25,16.75,2.0,0.0,1.5,28.145825622994256,0.0
87.0,220.0,1.0,0.0,0.0,75.0,28.4,2.0,0.0,3.0,0.0,0.0
83.0,314.0,1.0,0.0,0.0,40.0,36.2,2.0,0.0,1.0,0.0,0.0
112.0,194.0,1.0,0.0,0.0,93.0,15.6,2.0,0.0,2.0,0.0,0.0
127.33333333333333,253.33333333333334,3.0,0.0,0.0,101.0,22.066666666666666,2.0,0.0,1.0,58.80476171195663,0.0
130.0,277.0,1.0,0.0,0.0,120.0,33.1,2.0,0.0,1.0,0.0,0.0
76.0,433.3333333333333,3.0,0.0,0.0,59.333333333333336,25.433333333333334,2.0,0.0,1.3333333333333333,49.862031870173745,0.0
40.0,295.3333333333333,3.0,0.0,0.0,25.666666666666668,13.800000000000002,2.0,0.0,0.6666666666666666,36.29814810090944,0.0
14.0,327.0,1.0,0.0,0.0,0.0,19.8,2.0,0.0,0.0,0.0,0.0
113.0,298.0,1.0,0.0,0.0,88.0,17.1,2.0,0.0,3.0,0.0,0.0
64.0,479.0,1.0,0.0,0.0,45.0,27.7,2.0,0.0,1.0,0.0,0.0
69.0,352.3333333333333,3.0,0.0,0.0,50.666666666666664,19.76666666666667,2.0,0.0,1.6666666666666667,36.935379004718804,0.0
74.0,498.0,1.0,0.0,0.0,61.0,29.1,2.0,0.0,3.0,0.0,0.0
150.0,335.0,1.0,0.0,0.0,125.0,27.8,2.0,0.0,3.0,0.0,0.0
78.0,302.0,1.0,0.0,0.0,59.0,28.0,2.0,0.0,3.0,0.0,0.0
155.5,243.5,2.0,0.0,0.0,111.5,17.85,2.0,0.0,1.0,12.5,0.0
119.0,437.0,1.0,0.0,0.0,100.0,15.8,2.0,0.0,3.0,0.0,0.0
11.0,337.0,2.0,0.0,1.0,0.0,26.0,2.0,0.0,2.0,0.0,0.0
101.0,311.0,1.0,0.0,0.0,65.0,12.2,2.0,0.0,1.0,0.0,0.0
132.0,471.0,1.0,0.0,0.0,88.0,17.8,2.0,0.0,1.0,0.0,0.0
120.0,200.0,1.0,0.0,0.0,110.0,15.7,2.0,0.0,1.0,0.0,0.0
96.0,361.0,1.0,0.0,0.0,50.0,18.2,2.0,0.0,1.0,0.0,0.0
75.0,67.0,1.0,0.0,0.0,33.0,34.8,2.0,0.0,1.0,0.0,0.0
100.0,456.0,1.0,0.0,0.0,65.0,31.3,2.0,0.0,1.0,0.0,0.0
63.0,182.0,1.0,0.0,0.0,50.0,19.1,2.0,0.0,1.0,0.0,0.0
33.0,335.3333333333333,3.0,0.0,1.0,21.666666666666668,19.966666666666665,2.0,0.0,1.6666666666666667,30.641293851417057,0.0
81.0,475.0,1.0,0.0,0.0,70.0,20.3,2.0,0.0,1.0,0.0,0.0
79.5,219.0,2.0,0.0,0.0,60.5,21.85,3.0,1.0,0.5,60.5,0.0
68.5,259.0,2.0,0.0,1.0,51.0,20.75,2.0,0.0,2.0,51.0,0.0
9.0,69.0,1.0,0.0,0.0,0.0,23.6,2.0,0.0,1.0,0.0,0.0
59.0,238.5,2.0,0.0,0.0,27.5,34.1,2.0,0.0,0.5,27.5,0.0
118.0,202.0,2.0,0.0,0.0,107.0,23.85,2.0,0.0,1.0,1.0,0.0
72.0,379.0,1.0,0.0,0.0,39.0,26.9,2.0,0.0,1.0,0.0,0.0
62.0,353.0,1.0,0.0,0.0,37.0,25.0,2.0,0.0,1.0,0.0,0.0
36.0,330.5,2.0,0.0,1.0,22.0,23.0,2.0,0.0,2.0,22.0,0.0
126.0,416.5,2.0,0.0,0.0,101.0,15.149999999999999,2.0,0.0,1.5,20.0,0.0
114.0,316.0,2.0,0.0,0.0,93.5,28.099999999999998,2.0,0.0,2.0,10.5,0.0
18.0,139.0,1.0,0.0,0.0,0.0,11.2,2.0,0.0,1.0,0.0,0.0
54.0,98.0,1.0,0.0,0.0,25.0,31.6,2.0,0.0,1.0,0.0,0.0
151.0,431.0,1.0,0.0,0.0,113.0,22.8,2.0,0.0,1.0,0.0,0.0
104.0,334.0,1.0,0.0,0.0,87.0,24.3,2.0,0.0,1.0,0.0,0.0
44.0,190.5,2.0,0.0,0.0,30.0,11.149999999999999,2.0,0.0,1.5,30.0,0.0
18.0,399.0,1.0,0.0,0.0,0.0,32.1,2.0,0.0,0.0,0.0,0.0
20.0,218.0,1.0,0.0,0.0,0.0,12.3,2.0,0.0,0.0,0.0,0.0
45.5,178.5,2.0,0.0,0.0,24.5,22.049999999999997,2.0,0.0,1.0,24.5,0.0
78.0,270.0,1.0,0.0,0.0,59.0,14.0,2.0,0.0,1.0,0.0,0.0
90.0,287.0,1.0,0.0,0.0,46.0,35.4,4.0,1.0,3.0,0.0,0.0
84.5,320.5,2.0,0.0,0.0,73.5,28.700000000000003,2.0,0.0,1.5,0.5,0.0
79.0,216.0,1.0,0.0,0.0,74.0,24.0,2.0,0.0,1.0,0.0,0.0
74.66666666666667,290.6666666666667,3.0,0.0,0.0,53.333333333333336,27.03333333333333,2.0,0.0,1.6666666666666667,38.96437118987322,0.0
62.0,227.0,1.0,0.0,0.0,52.0,25.8,2.0,0.0,3.0,0.0,0.0
121.0,135.0,1.0,0.0,0.0,93.0,15.7,2.0,0.0,1.0,0.0,0.0
112.0,132.0,1.0,0.0,0.0,104.0,35.5,2.0,0.0,1.0,0.0,0.0
9.0,81.0,1.0,0.0,0.0,0.0,24.4,2.0,0.0,1.0,0.0,0.0
63.5,352.75,4.0,0.0,0.0,53.75,18.349999999999998,2.0,0.0,1.0,38.225482338356436,0.0
79.0,188.0,1.0,0.0,0.0,73.0,34.8,2.0,0.0,3.0,0.0,0.0
59.0,476.0,1.0,0.0,0.0,35.0,23.9,2.0,0.0,1.0,0.0,0.0
119.5,304.0,2.0,0.0,0.0,96.5,28.700000000000003,2.0,0.0,2.0,30.5,0.0
149.5,425.5,2.0,0.0,0.0,103.0,25.65,2.0,0.0,1.0,11.0,0.0
87.0,278.25,4.0,0.0,0.0,68.75,27.474999999999998,2.0,0.0,1.5,38.07476198218447,0.0
38.0,429.0,1.0,0.0,0.0,32.0,29.5,2.0,0.0,1.0,0.0,0.0
66.0,129.0,1.0,0.0,0.0,45.0,28.9,4.0,1.0,1.0,0.0,0.0
55.0,189.0,1.0,0.0,0.0,20.0,34.5,2.0,0.0,3.0,0.0,0.0
55.0,325.0,1.0,0.0,0.0,54.0,13.4,2.0,0.0,1.0,0.0,0.0
11.0,163.0,1.0,0.0,0.0,0.0,10.4,2.0,0.0,1.0,0.0,0.0
41.0,88.0,2.0,0.0,1.0,13.5,23.85,2.0,0.0,2.0,13.5,0.0
79.5,275.0,2.0,0.0,0.0,55.5,24.35,2.0,0.0,1.0,55.5,0.0
131.0,70.0,1.0,0.0,0.0,117.0,24.5,2.0,0.0,2.0,0.0,0.0
52.5,243.0,2.0,0.0,0.0,28.0,18.7,2.0,0.0,0.5,28.0,0.0
57.5,286.5,2.0,0.0,0.0,36.5,25.2,2.0,0.0,1.0,36.5,0.0
123.5,391.0,2.0,0.0,0.0,97.5,20.45,3.0,1.0,2.0,15.5,0.0
88.0,382.0,1.0,0.0,0.0,72.0,23.3,2.0,0.0,1.0,0.0,0.0
88.0,189.0,1.0,0.0,0.0,59.0,10.6,2.0,0.0,1.0,0.0,0.0
77.0,207.0,1.0,0.0,0.0,60.0,19.7,2.0,0.0,1.0,0.0,0.0
79.5,399.5,2.0,0.0,0.0,62.0,23.5,2.0,0.0,1.0,7.0,0.0
39.5,301.0,2.0,0.0,0.0,18.0,18.549999999999997,2.0,0.0,1.0,18.0,0.0
116.0,505.0,1.0,0.0,0.0,87.0,23.1,2.0,0.0,1.0,0.0,0.0
11.0,453.0,1.0,0.0,0.0,0.0,29.2,2.0,0.0,1.0,0.0,0.0
67.0,148.0,2.0,0.0,0.0,42.5,22.450000000000003,3.0,1.0,1.0,42.5,0.0
61.333333333333336,210.33333333333334,3.0,0.0,0.0,50.0,26.8,2.6666666666666665,1.0,1.0,35.95367389665021,0.0
36.5,366.0,2.0,0.0,1.0,29.5,17.200000000000003,2.0,0.0,2.5,29.5,0.0
38.0,319.5,2.0,0.0,0.0,33.5,11.9,2.0,0.0,1.5,33.5,0.0
106.0,376.0,2.0,0.0,0.0,93.0,24.650000000000002,2.0,0.0,1.0,13.0,0.0
80.5,247.0,2.0,0.0,0.0,64.0,17.3,2.0,0.0,2.0,40.0,0.0
49.0,200.0,1.0,0.0,0.0,26.0,31.5,2.0,0.0,1.0,0.0,0.0
5.5,258.5,2.0,0.0,1.0,0.0,22.3,2.0,0.0,2.0,0.0,0.0
89.0,495.0,1.0,0.0,0.0,44.0,24.5,2.0,0.0,1.0,0.0,0.0
43.0,272.0,1.0,0.0,0.0,29.0,26.6,2.0,0.0,2.0,0.0,0.0
96.0,281.0,1.0,0.0,0.0,58.0,14.0,2.0,0.0,3.0,0.0,0.0
121.0,294.5,2.0,0.0,0.0,82.5,22.55,2.0,0.0,1.0,5.5,0.0
57.0,231.5,2.0,0.0,0.0,24.0,18.7,2.0,0.0,2.0,24.0,0.0
26.0,364.3333333333333,3.0,0.0,0.0,9.333333333333334,19.766666666666666,2.0,0.0,1.0,13.199326582148887,0.0
47.5,112.5,2.0,0.0,1.0,26.5,23.85,2.0,0.0,2.0,26.5,0.0
34.0,187.0,2.0,0.0,0.0,12.5,18.1,2.0,0.0,2.0,12.5,0.0
79.0,227.0,1.0,0.0,0.0,44.0,24.2,2.0,0.0,3.0,0.0,0.0
75.0,269.0,1.0,0.0,0.0,71.0,12.9,2.0,0.0,1.0,0.0,0.0
152.0,79.0,1.0,0.0,0.0,122.0,34.5,2.0,0.0,1.0,0.0,0.0
53.5,187.0,2.0,0.0,1.0,40.0,16.35,2.0,0.0,2.0,40.0,0.0
58.0,369.0,1.0,0.0,0.0,38.0,16.4,2.0,0.0,3.0,0.0,0.0
44.0,260.0,1.0,0.0,0.0,25.0,19.5,2.0,0.0,1.0,0.0,0.0
9.0,479.0,1.0,0.0,0.0,0.0,31.8,2.0,0.0,1.0,0.0,0.0
66.5,220.5,2.0,0.0,0.0,43.0,22.2,2.0,0.0,2.0,43.0,0.0
67.5,303.5,2.0,0.0,0.0,50.5,17.85,2.0,0.0,1.0,22.5,0.0
69.5,325.0,2.0,0.0,1.0,32.5,20.1,2.0,0.0,2.0,32.5,0.0
128.0,254.0,1.0,0.0,0.0,100.0,23.3,2.0,0.0,1.0,0.0,0.0
61.0,122.0,1.0,0.0,0.0,34.0,17.4,2.0,0.0,1.0,0.0,0.0
80.0,169.0,1.0,0.0,0.0,69.0,30.4,2.0,0.0,1.0,0.0,0.0
91.0,477.0,1.0,0.0,0.0,55.0,30.9,2.0,0.0,3.0,0.0,0.0
107.0,383.0,1.0,0.0,0.0,96.0,35.4,2.0,0.0,1.0,0.0,0.0
119.0,481.0,1.0,0.0,0.0,86.0,13.9,2.0,0.0,1.0,0.0,0.0
9.0,92.0,1.0,0.0,1.0,0.0,30.9,2.0,0.0,3.0,0.0,0.0
120.5,392.5,2.0,0.0,0.0,103.0,27.8,3.0,1.0,1.5,4.0,0.0
62.5,319.5,2.0,0.0,0.0,50.5,17.15,2.0,0.0,1.0,50.5,0.0
75.0,65.0,1.0,0.0,0.0,57.0,13.2,2.0,0.0,1.0,0.0,0.0
89.0,231.66666666666666,3.0,0.0,0.0,64.0,26.900000000000002,2.0,0.0,1.3333333333333333,49.64540932117154,0.0
14.0,135.0,1.0,0.0,1.0,0.0,28.3,2.0,0.0,3.0,0.0,0.0
51.0,257.0,1.0,0.0,0.0,44.0,38.9,2.0,0.0,3.0,0.0,0.0
119.0,317.0,1.0,0.0,0.0,98.0,31.5,2.0,0.0,1.0,0.0,0.0
137.0,445.0,1.0,0.0,0.0,108.0,28.1,2.0,0.0,1.0,0.0,0.0
62.0,335.0,1.0,0.0,0.0,46.0,26.5,2.0,0.0,2.0,0.0,0.0
93.0,485.0,1.0,0.0,0.0,82.0,34.9,2.0,0.0,1.0,0.0,0.0
8.0,312.5,2.0,0.0,0.0,0.0,21.15,2.0,0.0,1.0,0.0,0.0
58.5,359.5,2.0,0.0,0.0,40.0,16.05,2.0,0.0,1.0,2.0,0.0
149.0,404.0,1.0,0.0,0.0,124.0,16.9,2.0,0.0,1.0,0.0,0.0
70.0,303.75,4.0,0.0,0.0,53.5,25.750000000000004,2.0,0.0,0.6666666666666666,54.54126877878805,0.0
116.0,252.0,1.0,0.0,0.0,106.0,23.0,2.0,0.0,1.0,0.0,0.0
114.0,342.0,2.0,0.0,0.0,95.0,25.6,2.0,0.0,2.0,1.0,0.0
8.0,211.0,1.0,0.0,0.0,0.0,11.3,2.0,0.0,1.0,0.0,0.0
74.33333333333333,188.66666666666666,3.0,0.0,1.0,64.66666666666667,16.53333333333333,2.0,0.0,2.3333333333333335,45.84272631023983,0.0
102.0,301.0,1.0,0.0,0.0,90.0,11.8,2.0,0.0,3.0,0.0,0.0
126.0,502.0,1.0,0.0,0.0,98.0,11.8,2.0,0.0,2.0,0.0,0.0
143.0,327.0,1.0,0.0,0.0,109.0,28.8,2.0,0.0,1.0,0.0,0.0
65.0,187.0,1.0,0.0,0.0,28.0,9.4,2.0,0.0,1.0,0.0,0.0
78.0,298.5,2.0,0.0,1.0,58.5,25.0,2.0,0.0,2.0,58.5,0.0
19.0,159.0,1.0,0.0,1.0,0.0,23.3,2.0,0.0,3.0,0.0,0.0
3.0,381.0,1.0,0.0,1.0,0.0,28.3,2.0,0.0,3.0,0.0,0.0
53.5,150.5,2.0,0.0,0.0,30.0,21.15,2.0,0.0,1.0,30.0,0.0
109.5,297.5,2.0,0.0,0.0,90.5,26.25,2.0,0.0,1.0,11.5,0.0
13.0,231.0,1.0,0.0,1.0,0.0,21.6,2.0,0.0,3.0,0.0,0.0
88.5,291.0,2.0,0.0,0.0,60.5,18.200000000000003,2.0,0.0,1.0,37.5,0.0
90.0,98.0,1.0,0.0,0.0,61.0,18.8,2.0,0.0,3.0,0.0,0.0
24.666666666666668,286.6666666666667,3.0,0.0,1.0,10.0,21.899999999999995,2.0,0.0,1.6666666666666667,14.142135623730951,0.0
106.0,320.0,1.0,0.0,0.0,111.0,35.2,2.0,0.0,3.0,0.0,0.0
9.5,314.0,2.0,0.0,0.0,0.0,26.9,2.0,0.0,0.0,0.0,0.0
47.0,200.0,1.0,0.0,0.0,33.0,24.9,2.0,0.0,1.0,0.0,0.0
93.0,149.0,1.0,0.0,0.0,86.0,32.5,2.0,0.0,1.0,0.0,0.0
88.0,386.0,1.0,0.0,0.0,88.0,29.9,2.0,0.0,1.0,0.0,0.0
66.5,297.0,2.0,0.0,0.0,39.5,25.700000000000003,2.0,0.0,1.0,39.5,0.0
90.0,336.0,1.0,0.0,0.0,80.0,26.6,2.0,0.0,3.0,0.0,0.0
74.0,339.0,2.0,0.0,0.0,66.5,32.400000000000006,2.0,0.0,2.0,26.5,0.0
60.666666666666664,348.6666666666667,3.0,0.0,0.0,48.333333333333336,24.03333333333333,2.0,0.0,1.0,43.26918328582389,0.0
90.0,331.0,2.0,0.0,0.0,69.5,19.25,2.0,0.0,2.0,42.5,0.0
71.0,106.0,1.0,0.0,0.0,59.0,22.8,2.0,0.0,1.0,0.0,0.0
121.0,495.0,1.0,0.0,0.0,79.0,19.8,2.0,0.0,1.0,0.0,0.0
63.0,311.0,1.0,0.0,0.0,45.0,13.4,2.0,0.0,1.0,0.0,0.0
4.0,459.0,1.0,0.0,0.0,0.0,34.1,2.0,0.0,1.0,0.0,0.0
46.5,441.5,2.0,0.0,1.0,48.0,19.0,2.0,0.0,2.5,48.0,0.0
84.0,285.5,2.0,0.0,0.0,75.5,24.7,2.0,0.0,2.0,36.5,0.0
36.0,233.0,1.0,0.0,0.0,28.0,21.8,2.0,0.0,2.0,0.0,0.0
91.66666666666667,339.0,3.0,0.0,0.0,70.0,29.233333333333334,2.0,0.0,1.0,29.81051268708183,0.0
12.0,350.0,1.0,0.0,0.0,0.0,20.6,2.0,0.0,1.0,0.0,0.0
36.5,364.0,2.0,0.0,1.0,11.5,32.8,2.0,0.0,2.0,11.5,0.0
106.0,493.0,1.0,0.0,0.0,102.0,10.1,2.0,0.0,2.0,0.0,0.0
8.5,337.5,2.0,0.0,1.0,0.0,23.4,2.0,0.0,2.0,0.0,0.0
78.0,135.0,1.0,0.0,0.0,59.0,10.5,2.0,0.0,1.0,0.0,0.0
137.0,203.0,1.0,0.0,0.0,122.0,14.4,2.0,0.0,1.0,0.0,0.0
64.0,251.0,1.0,0.0,0.0,56.0,21.1,2.0,0.0,1.0,0.0,0.0
155.0,147.0,1.0,0.0,0.0,104.0,12.1,2.0,0.0,1.0,0.0,0.0
13.666666666666666,414.0,3.0,0.0,2.0,0.0,23.099999999999998,2.0,0.0,2.0,0.0,0.0
16.0,227.0,1.0,0.0,0.0,0.0,26.5,2.0,0.0,0.0,0.0,0.0
6.0,451.0,1.0,0.0,0.0,0.0,18.3,2.0,0.0,0.0,0.0,0.0
136.5,353.5,2.0,0.0,0.0,94.5,29.8,2.0,0.0,1.5,14.5,0.0
124.0,110.0,1.0,0.0,0.0,98.0,32.3,2.0,0.0,3.0,0.0,0.0
60.5,170.5,2.0,0.0,0.0,38.0,28.450000000000003,2.0,0.0,1.0,38.0,0.0
50.0,181.5,2.0,0.0,1.0,35.5,36.2,2.0,0.0,2.0,35.5,0.0
46.0,397.0,1.0,0.0,0.0,17.0,19.0,2.0,0.0,1.0,0.0,0.0
16.0,137.0,1.0,0.0,0.0,0.0,32.8,2.0,0.0,1.0,0.0,0.0
18.0,333.0,1.0,0.0,1.0,0.0,28.7,2.0,0.0,3.0,0.0,0.0
90.0,366.0,1.0,0.0,0.0,87.0,19.4,2.0,0.0,1.0,0.0,0.0
85.0,458.0,1.0,0.0,0.0,74.0,18.3,2.0,0.0,1.0,0.0,0.0
42.5,333.5,2.0,0.0,0.0,36.5,18.2,2.0,0.0,1.0,36.5,0.0
95.0,137.0,1.0,0.0,0.0,92.0,34.2,2.0,0.0,1.0,0.0,0.0
142.5,304.0,2.0,0.0,0.0,107.0,27.15,2.0,0.0,1.0,8.0,0.0
49.5,194.0,2.0,0.0,1.0,22.5,11.45,2.0,0.0,3.0,22.5,0.0
75.5,314.5,2.0,0.0,0.0,68.0,31.8,2.0,0.0,1.5,3.0,0.0
32.0,375.0,2.0,0.0,0.0,19.5,27.1,2.0,0.0,2.0,19.5,0.0
62.0,492.0,1.0,0.0,0.0,36.0,18.6,2.0,0.0,1.0,0.0,0.0
48.333333333333336,244.33333333333334,3.0,0.0,2.0,28.333333333333332,20.166666666666668,2.0,0.0,2.0,40.069384267237695,0.0
11.0,283.0,1.0,0.0,1.0,0.0,37.9,2.0,0.0,3.0,0.0,0.0
37.0,303.0,1.0,0.0,0.0,28.0,11.8,2.0,0.0,1.0,0.0,0.0
130.5,451.0,2.0,0.0,0.0,104.0,18.4,2.0,0.0,1.0,21.0,0.0
2.0,330.0,2.0,0.0,2.0,0.0,19.0,2.0,0.0,3.0,0.0,0.0
110.0,301.0,1.0,0.0,0.0,89.0,15.8,2.0,0.0,3.0,0.0,0.0
72.0,424.0,1.0,0.0,0.0,33.0,28.9,2.0,0.0,1.0,0.0,0.0
4.0,118.0,1.0,0.0,0.0,0.0,16.1,2.0,0.0,1.0,0.0,0.0
12.0,252.0,1.0,0.0,0.0,0.0,25.8,2.0,0.0,1.0,0.0,0.0
15.0,83.0,1.0,0.0,1.0,0.0,23.6,2.0,0.0,3.0,0.0,0.0
15.0,425.0,1.0,0.0,0.0,0.0,27.4,2.0,0.0,1.0,0.0,0.0
58.0,82.0,1.0,0.0,0.0,27.0,27.5,2.0,0.0,3.0,0.0,0.0
157.0,358.0,1.0,0.0,0.0,117.0,32.7,2.0,0.0,3.0,0.0,0.0
130.0,381.0,1.0,0.0,0.0,117.0,17.1,2.0,0.0,1.0,0.0,0.0
83.0,247.0,1.0,0.0,0.0,65.0,19.4,4.0,1.0,1.0,0.0,0.0
48.333333333333336,297.6666666666667,3.0,0.0,0.0,32.666666666666664,23.133333333333336,2.6666666666666665,1.0,1.0,24.78350706058814,0.0
88.0,231.0,2.0,0.0,0.0,58.0,19.1,2.0,0.0,1.0,21.0,0.0
82.0,228.0,2.0,0.0,0.0,48.0,14.85,2.0,0.0,0.5,48.0,0.0
63.5,310.5,2.0,0.0,0.0,54.0,18.25,2.0,0.0,1.0,2.0,0.0
21.0,398.0,1.0,0.0,0.0,0.0,16.1,2.0,0.0,1.0,0.0,0.0
122.0,170.0,1.0,0.0,0.0,89.0,18.7,2.0,0.0,1.0,0.0,0.0
76.0,134.0,1.0,0.0,0.0,65.0,21.9,2.0,0.0,1.0,0.0,0.0
154.0,95.0,1.0,0.0,0.0,113.0,12.9,2.0,0.0,1.0,0.0,0.0
89.0,124.0,1.0,0.0,0.0,73.0,30.0,2.0,0.0,1.0,0.0,0.0
36.0,131.0,1.0,0.0,0.0,22.0,28.7,2.0,0.0,1.0,0.0,0.0
19.0,217.0,1.0,0.0,0.0,0.0,17.1,2.0,0.0,1.0,0.0,0.0
76.0,192.0,1.0,0.0,0.0,48.0,14.1,2.0,0.0,3.0,0.0,0.0
53.0,330.0,1.0,0.0,0.0,39.0,21.1,2.0,0.0,1.0,0.0,0.0
92.0,440.0,1.0,0.0,0.0,80.0,10.7,2.0,0.0,3.0,0.0,0.0
74.5,259.0,2.0,0.0,0.0,57.0,13.3,2.0,0.0,1.0,11.0,0.0
107.0,217.0,1.0,0.0,0.0,91.0,22.4,2.0,0.0,3.0,0.0,0.0
89.0,219.0,1.0,0.0,0.0,78.0,26.6,2.0,0.0,1.0,0.0,0.0
70.0,461.0,1.0,0.0,0.0,38.0,10.9,2.0,0.0,1.0,0.0,0.0
14.0,435.0,1.0,0.0,0.0,0.0,17.6,2.0,0.0,1.0,0.0,0.0
139.0,356.0,1.0,0.0,0.0,94.0,24.5,2.0,0.0,1.0,0.0,0.0
11.0,466.0,1.0,0.0,1.0,0.0,25.5,2.0,0.0,3.0,0.0,0.0
143.5,171.5,2.0,0.0,0.0,123.5,18.85,2.0,0.0,1.0,2.5,0.0
133.0,452.0,1.0,0.0,0.0,103.0,10.9,2.0,0.0,1.0,0.0,0.0
53.0,230.0,1.0,0.0,0.0,39.0,31.6,2.0,0.0,1.0,0.0,0.0
125.0,329.0,1.0,0.0,0.0,98.0,14.2,2.0,0.0,3.0,0.0,0.0
99.0,90.0,1.0,0.0,0.0,76.0,19.5,2.0,0.0,1.0,0.0,0.0
61.0,271.5,2.0,0.0,0.0,39.5,18.15,2.0,0.0,1.0,7.5,0.0
42.0,99.0,1.0,0.0,0.0,35.0,17.1,2.0,0.0,3.0,0.0,0.0
13.0,129.0,1.0,0.0,0.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0
113.5,186.0,2.0,0.0,0.0,89.0,20.4,2.0,0.0,2.0,2.0,0.0
41.5,255.5,2.0,0.0,0.0,36.5,21.0,2.0,0.0,0.5,36.5,0.0
94.0,323.0,2.0,0.0,0.0,63.5,27.200000000000003,2.0,0.0,2.0,9.5,0.0
139.0,341.0,1.0,0.0,0.0,98.0,32.4,2.0,0.0,3.0,0.0,0.0
3.0,78.0,1.0,0.0,0.0,0.0,22.3,2.0,0.0,1.0,0.0,0.0
72.0,92.0,1.0,0.0,0.0,54.0,30.4,2.0,0.0,1.0,0.0,0.0
18.0,425.0,1.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0
5.0,187.0,1.0,0.0,0.0,0.0,28.6,2.0,0.0,1.0,0.0,0.0
120.0,316.6666666666667,3.0,0.0,0.0,86.33333333333333,26.899999999999995,2.0,0.0,1.0,25.72072229848057,0.0
5.333333333333333,326.0,3.0,0.0,0.0,0.0,22.433333333333334,2.0,0.0,1.0,0.0,0.0
97.5,240.5,2.0,0.0,0.0,66.0,14.2,2.0,0.0,2.0,20.0,0.0
129.0,209.0,1.0,0.0,0.0,107.0,32.5,2.0,0.0,1.0,0.0,0.0
22.5,319.0,4.0,0.0,0.0,9.25,22.474999999999998,2.0,0.0,0.75,16.021469970012117,0.0
68.0,108.0,1.0,0.0,0.0,48.0,21.0,2.0,0.0,1.0,0.0,0.0
168.0,411.0,1.0,0.0,0.0,135.0,34.8,2.0,0.0,1.0,0.0,0.0
64.0,285.0,2.0,0.0,0.0,40.0,29.25,2.0,0.0,1.0,6.0,0.0
29.0,272.0,2.0,0.0,1.0,16.5,22.5,2.0,0.0,2.0,16.5,0.0
79.0,411.0,1.0,0.0,0.0,47.0,31.1,2.0,0.0,3.0,0.0,0.0
115.0,70.0,1.0,0.0,0.0,119.0,19.4,2.0,0.0,1.0,0.0,0.0
84.0,305.0,1.0,0.0,0.0,54.0,23.7,2.0,0.0,1.0,0.0,0.0
43.5,257.5,2.0,0.0,0.0,27.5,24.75,2.0,0.0,1.0,27.5,0.0
31.5,207.0,2.0,0.0,1.0,14.0,18.0,2.0,0.0,3.0,14.0,0.0
132.0,256.0,2.0,0.0,0.0,110.5,23.45,2.0,0.0,1.5,16.5,0.0
60.0,164.0,1.0,0.0,0.0,26.0,10.4,2.0,0.0,3.0,0.0,0.0
26.0,268.5,2.0,0.0,0.0,13.5,27.85,2.0,0.0,1.0,13.5,0.0
73.0,401.0,1.0,0.0,0.0,43.0,33.6,2.0,0.0,1.0,0.0,0.0
98.0,493.0,1.0,0.0,0.0,69.0,17.7,2.0,0.0,2.0,0.0,0.0
147.0,466.0,1.0,0.0,0.0,103.0,16.8,2.0,0.0,1.0,0.0,0.0
84.5,374.0,2.0,0.0,0.0,67.5,23.05,2.0,0.0,2.0,20.5,0.0
